Company_Name,GHG_emissions_tCO2e,Water_usage_m3,Waste_generation_tons,Energy_efficiency_score,Renewable_energy_usage_percentage,Labor_practices_and_human_rights,Health_and_safety_performance,Community_engagement_and_development,Board_composition_and_diversity,Executive_compensation_and_accountability,Investment,Income,Profit
Blue Power,804.4264366697344,6455.319084401318,58.69026090348962,57.07614809590734,51.326050457044225,88.88550983934195,17.740947012118234,70.07586674397159,51.863869066601254,9.487071267517976,784.7150582380582,510.4084404315232,-274.306617806535
Pure Energy,338.84866826937514,3620.298230066611,98.63611695703847,47.87048579655225,10.722239420848744,74.5733733681359,10.963628253518642,72.66704692582125,77.90675143594696,99.68488878594198,153.93398340740941,237.33441705116138,83.40043364375197
Quantum Resources,259.9897490661234,2863.854263589141,94.50967798773797,86.2076142576597,42.34820092493328,3.5156992048501423,56.70327835012275,94.2602700484747,26.06334547570014,26.784492055891384,116.90589347846365,256.8458218635571,139.93992838509342
Red Energy,722.4562500123874,2370.950070964109,50.75323427898251,10.540528595616694,45.23667592065702,57.50704190854149,92.83357720056217,83.21911523075576,16.29165930016191,85.12578486996074,976.5418653893754,1113.2578497166935,136.7159843273181
Red Holdings,656.2465068584673,9095.096912914914,27.86419671448142,55.38234406337256,73.36428403644484,78.65834708315064,5.478704792354883,62.339038702704755,33.68191109674569,16.554079482308726,274.0443935489425,1521.8722616181929,1247.8278680692504
Quantum Systems,669.8706634121177,7391.2188861825925,24.83962989086246,51.297934982090744,84.00188319206985,1.7288044763363208,42.15542482180342,66.57154352571405,55.46991765833158,73.1353971777378,839.9252881900927,417.51281240112644,-422.4124757889663
NextGen Group,306.00514436195226,9436.405943478887,31.599042748296174,28.1392982172163,54.4982278100018,54.96846136565783,70.75354377454437,21.374026206112195,57.527959485475,52.4449394472252,605.6655877407687,598.3113186469236,-7.354269093845119
United Partners,309.3809847064129,6429.626251434487,73.91193765080835,82.22281125770105,8.678295406499048,85.77641457860294,46.268783168782704,65.73188251562725,13.087633345768701,98.09065582901296,338.02494178329715,789.0679013051581,451.04295952186095
Quantum Energy,298.7223668070752,5260.607933454213,34.56549952583391,75.28486558822063,23.684947059654625,47.4102075842267,80.64959461052452,42.46790124184585,45.75688476739717,55.28303560923995,216.97339295693132,592.5382077100753,375.564814753144
Future Partners,256.37733609606505,1537.4484007380038,40.72827426438685,73.2859187331831,16.493402685273107,0.4106202897448452,17.96453158641317,15.296187060574374,26.828219553948784,2.5015151890854126,547.0095462199547,904.4058128368856,357.3962666169309
Peak Solutions,690.1513053054907,7044.780533914268,50.39009235951533,87.6192478269556,12.461506318912473,1.101335833560746,95.95942050277405,80.64028192465743,84.20242180649508,60.38779896240879,466.6193304665049,1207.307010377137,740.6876799106321
Green Partners,863.2142967244613,6239.878837914081,92.19094123793107,72.27846006215212,36.58992986178076,41.663603741375056,38.51626277725405,51.02470998031456,31.357513206403077,14.531645633662604,728.997476605361,1432.8861468343566,703.8886702289956
Future Systems,751.8857227089951,9911.880042288592,27.045407609636147,23.184129171472645,22.939350215438203,15.500866741675456,34.15696329442751,97.74250416894216,83.87045245338595,79.85409152820871,913.7516945929541,1934.7953279730111,1021.043633380057
Dynamic Technologies,812.8842703844889,3152.4290000401875,10.45238973488228,70.5562711649691,21.83031118115123,66.44506570932596,87.46057945031659,28.167935447452496,42.856461260179216,85.6568196489899,824.7232782670945,1875.51860542975,1050.7953271626557
Green Solutions,464.31858617667984,5776.6361975815225,15.408676934035313,30.770281338984383,5.469317457626765,70.8799264906154,56.38670318917666,48.067011230507674,72.65857658264532,48.20935187947143,347.0068451843307,1226.2285546920461,879.2217095077154
United Corporation,688.6682158347983,6858.616016062654,91.42897075121061,24.217465034747054,1.7670044795433881,17.78797954606286,51.644434190282155,44.79954546688681,51.00602285441437,78.32214570522986,891.0398966070752,1521.4701016214385,630.4302050143633
Global Systems,418.8126164002971,6801.320572681093,68.27648183590267,7.300359289962732,10.27682426497818,88.85332885244848,72.69779195284309,12.077952243257872,62.19626241309765,14.511073548160514,850.0521826941437,1911.56996832577,1061.5177856316263
Synergy Fuels,572.954159771776,6051.6418865356245,34.57365573950261,74.40285803476768,17.219747942363306,44.19078449789259,57.98342382810904,42.61152788307795,39.535651086138316,49.20781865356461,936.2226103495914,350.2495001745287,-585.9731101750626
Peak Enterprises,533.4713618813761,7992.35209294503,25.9473250910072,71.10009619498112,43.098372884820314,14.284590759192373,16.251564475711533,28.75534564209249,76.82067678074908,39.394426469058466,512.7947389341889,210.14256775057245,-302.6521711836165
Blue Holdings,259.19843062946893,2844.8308857413476,36.48400629734029,23.449947767409373,51.05202612988447,76.42515980693955,67.41976228649297,16.03204713669344,42.51893835736583,61.13173870530814,791.7176551684586,253.63957471324989,-538.0780804552087
Red Resources,448.37088430206774,7530.644802469743,20.331723452615208,74.93790167241559,14.059191817336558,78.99745000167728,13.346887928212848,28.215558403613926,45.74616465858219,4.447718880315998,632.4922589713034,1214.028852271335,581.5365933000315
Clean Solutions,967.4400479341159,6577.611142897803,94.73796192559969,91.78408830935531,42.478334152418626,63.92954726654575,80.5857705334062,23.3251691266392,51.76786682309572,75.21228382486274,379.452477294535,1573.1001655445616,1193.6476882500265
Clean Corporation,323.72223194344787,9064.67600615116,80.57855569287402,10.802895749157926,34.17488423259273,85.34655532025532,98.97365977122709,73.4073531005878,83.18241183859834,7.912928947468368,994.987902288487,860.7349113410622,-134.2529909474248
Future Resources,220.42336265153983,8624.749951302236,51.615205922128666,23.263663838677495,18.342364349795602,73.73729720306713,37.73876249747763,3.0775178259160096,65.93789286014649,65.64715175301649,134.4767201556952,1181.4305145097135,1046.9537943540183
Future Corporation,476.7225594615418,3836.323352192979,87.84663446036818,75.02607940873155,0.6840748148363551,88.22057372269906,44.47558982020126,61.74627479132213,34.916038656574976,1.8457225539944222,246.0453153031672,1129.4593733873662,883.414058084199
Dynamic Partners,811.3039622741333,3486.1359247763776,32.451238386390905,27.450667350707825,46.70178665217417,43.38880484854795,4.643365548281231,76.06613420236064,67.03196339815428,83.18880637567295,903.2881262787054,370.5876048656352,-532.7005214130702
Bright Partners,623.933406801975,9834.87991467203,74.54085116249742,62.46639742837168,68.56517492651993,74.75971280994425,1.3733188082578285,48.07234564689732,64.24265730085773,17.46996302237813,154.50655907137016,778.8588756032881,624.352316531918
Pure Technologies,712.8773445144201,5745.386628237309,87.05192491123691,8.116422446371452,22.627733414380703,99.97515634290444,92.14193348763277,93.15649800079184,93.10192758797044,51.549747597699046,898.1386006091695,234.98327932814357,-663.155321281026
Sustainable Utilities,270.72536335720946,9157.788675229931,42.10918404609453,45.22024791035387,13.180682989667936,72.49311975196193,12.862406043919206,70.78806952365353,84.141643602535,26.149290372761936,743.6993284523808,399.27023985171957,-344.4290886006612
Red Power,657.0533737069494,2474.9292140243397,78.17180009056459,73.9091421992953,88.70427444469618,11.418378023713217,44.577874755947036,74.79236513114172,64.74469237512481,72.26472020610684,133.01560485508807,1661.3448012376,1528.329196382512
Blue Systems,391.1503554203264,6785.370233201568,36.55651143378785,68.65139430432525,27.502477248779776,51.831872242918294,81.53546238555614,19.693348744087025,34.15071106840436,32.13511001897212,486.38803856875893,1692.944295046974,1206.5562564782151
Eco Systems,850.8730293592907,8288.741686245276,36.89714217331277,81.50721006758069,22.361261979266477,58.7347791243028,88.93187599283195,77.72955758390735,77.95764488612696,72.46091935883172,779.0243275020134,1643.5033760811255,864.479048579112
Clean Corporation,666.3689254096626,9526.557246278022,19.635146069876747,87.74521266031688,85.70969396099159,17.4210675071391,51.93976852834676,83.20947360831148,57.5208293062801,28.48712068354765,624.7902561677197,1508.2735537140259,883.4832975463062
Sustainable Fuels,278.9706499977663,4036.0612691532115,49.605224185845884,77.31835012587582,81.71070991667612,96.28916341780376,56.50325249759498,36.12663884059896,98.52699881009016,75.24730909357599,942.2841627680122,1627.963123519823,685.6789607518109
Global Group,158.15501185967753,7524.830529316472,75.674071584768,67.15877429389259,44.83464705246336,17.55797776346163,66.96839724632724,21.336306803297123,24.750612856980403,3.0605496336904237,880.8796296207998,1407.7682142851331,526.8885846643333
Quantum Energy,138.36988835832946,5849.317081356571,94.61987250141564,3.172249181603115,48.92388614277745,17.755791971322278,96.13824701437153,38.50506792036167,7.965584093088696,28.331133537384844,399.3828718007314,1405.7000098693195,1006.3171380685881
Red Energy,434.2677108851267,1545.6603345982137,64.34172927361865,53.496667340944406,21.774870483402196,91.5167137974555,60.26699609445051,73.96079690001372,6.989181188794769,49.86335064402789,176.16447596808132,1401.2512354852545,1225.086759517173
Global Group,339.2660229888821,7209.997635780491,87.6821983962165,3.7697724914852793,7.830167047955749,46.520543312167106,55.947525945634624,41.76390058687027,64.00303883516804,4.505958191972548,949.8313356810862,1125.2770214207676,175.44568573968138
Green Partners,681.4811111162572,7210.869024140591,84.02451843612043,80.80678171160226,57.34318253556611,6.31882792745162,1.4534135265990678,73.66518752247879,93.92602289115239,18.603406137127866,565.5580909911339,854.02502023672,288.46692924558613
Future Systems,549.4004514807564,9375.461243618833,25.600874767775277,32.07245244599576,9.834492159021313,59.81874999385286,8.094970202235608,11.356454097753765,0.1931914291505188,93.45369816412033,166.95786193475368,1514.3514790907989,1347.3936171560451
Blue Corporation,339.41735020484265,5475.812015520752,53.72356860213683,56.24293741179209,44.927454695664984,60.182634863304784,57.71716266239962,80.60117104884844,72.57710469577773,97.68342651801892,834.9180520233516,737.5628244561349,-97.35522756721673
Eco Corporation,234.3140001551585,3072.2582863946323,20.523118197285232,27.94453073189026,94.04971985130108,6.45007586865618,93.62403878072033,25.32074816423574,65.70651825329455,73.97499473904855,881.655823616852,1177.2238366597146,295.5680130428626
NextGen Fuels,214.47978641870463,1401.0744110381124,71.39378454054714,78.25001443802935,95.28343891705843,97.2522495633662,86.6691348399395,24.89289877145937,73.23041922194659,25.220005061691285,675.4821761589138,980.0401163921864,304.5579402332726
United Group,878.1943529263759,4740.779680173151,95.49097014214684,88.65025266419025,23.93322865473586,54.40299652945756,98.25789229922046,59.03809652038608,35.540540676233555,26.0517445435969,502.75806911770593,697.920098768662,195.16202965095607
United Systems,319.1301715643805,3717.250300697516,22.338051227088087,39.8642494213064,62.41134200456544,55.979572217976425,52.7834037561274,7.0118045746989655,82.0496444657855,64.5790357795073,695.9557110912154,1954.441856814434,1258.4861457232187
Bright Industries,686.5395831198715,7849.79475421488,76.04948177222872,86.2922393510989,47.40762641078577,52.01154145023945,78.79309384377669,2.6297726684668565,4.470693141886195,11.759961659870177,736.0153261346112,665.7529613632751,-70.26236477133614
Quantum Enterprises,829.6173351876396,4188.409883569419,66.90143357810749,26.70750074563324,87.5685127586106,61.073177964462,84.04003314893404,26.102866529344926,75.54311006220276,94.83093804303667,903.7269622773712,756.727514701454,-146.9994475759172
Global Industries,652.6731800662625,9541.640766833596,62.524453330728974,53.46609230755238,27.143086427605322,26.429975277375494,64.80316573308617,53.80675507348227,26.707194134908775,22.481289951018457,960.2755123372642,490.8575031645228,-469.4180091727414
Clean Group,873.6087084822511,9660.791826890058,45.11082112195053,85.8761429838704,0.3702406832416849,28.72413479748408,33.874990421450725,90.76163862252272,47.683777485807155,99.96356254254438,562.8888391518202,1681.365125565723,1118.476286413903
Dynamic Industries,453.1543493756271,6588.177311959373,41.96184829784313,32.588134261579036,16.25612059314151,51.133908979613274,46.99784346577944,84.64351763073068,82.26362715572205,49.573379530246044,818.6450801739063,1255.860920998081,437.2158408241746
Sustainable Fuels,960.5999715840535,9357.942583133947,14.072427011699908,95.40422650780857,34.952280116939804,80.66858547635796,85.79170722435677,49.04464599209754,27.135903519113704,77.14299889929363,968.0586003924894,1303.4706616502942,335.4120612578048
Red Energy,219.83050376028723,7847.68910063046,29.61178374268121,12.187950178138362,31.57211297704886,4.986457649417886,29.854792598216395,3.705199369349277,18.52075116438935,0.21840945055572325,236.1190043322694,1677.0105412383762,1440.8915369061067
Sustainable Resources,191.9345766917843,5921.736768776135,11.36591940581442,1.8275069723506232,79.1362919122886,60.340421222024595,92.37431312666486,53.52527346293091,68.13131853478842,88.87464047516418,116.44118344870901,817.2553855337829,700.8142020850739
Dynamic Group,692.8229315866992,2622.771418805003,62.327539502381846,90.41353525781906,68.05606661388379,80.6778142506314,22.98063414226651,70.47955999252954,53.33948915068045,27.000204478058045,882.0673955634645,548.5401656843849,-333.52722987907964
Global Partners,948.5480272719356,5127.38149162456,19.526791229011796,6.864866614787224,29.955631961489726,15.691727203722717,74.95164151567806,33.91645325250337,51.44038687461845,66.79367445480653,275.7459999224447,557.1296551890271,281.38365526658237
Pure Fuels,827.9951154726953,6047.870170263558,88.57174546267444,99.18891959474917,45.774381716621335,1.5022541980566295,63.055923434573835,11.10633032816547,25.676951553791316,80.63552807935896,138.23088996862086,1518.7156786320668,1380.484788663446
Green Utilities,168.7751734942463,8775.654226615092,57.082871862744874,95.1396861979106,9.555910395833521,31.27132951414581,74.95994411207623,27.85679532056594,3.4880305820027657,16.414774055900207,244.08652389170012,1305.4072780324054,1061.3207541407053
Future Holdings,351.43094254124475,5332.000388820984,72.97209181528376,13.702091003632066,89.81464448201008,58.81437067295982,43.73475724325948,77.1588864467814,41.02691383317168,44.25094813292289,445.7034201193924,571.40998144776,125.70656132836757
Bright Energy,937.2869963540413,9079.072054101609,46.97713826564468,53.75846256925658,93.54248244485342,13.828317340474772,93.26410625539846,35.12438322833283,10.655948046776798,49.38359406519234,297.3391314333221,461.1177103527624,163.7785789194403
NextGen Fuels,327.7525895207061,7069.14081121122,60.45218281009438,18.492029746714433,97.98035353809381,42.61223709724855,63.24722024114774,81.19814906857101,90.59891506492022,31.211946533920454,374.72826619039876,417.237149291551,42.508883101152264
Sustainable Industries,803.0533814082273,2232.9915674830427,94.83932592699675,42.81551730301199,86.85528307858377,55.2321497374278,28.829580455425628,31.952145180747582,4.125032347173052,48.17558297289815,977.7646462870417,1330.037565865468,352.27291957842624
Sustainable Systems,842.6189763358334,9954.832323925837,17.44606356613037,6.142512925983268,17.39608876962255,59.88830947573172,63.84550706521437,16.355503841381815,43.165085418438146,31.754565765533805,733.9649897463175,200.21356083953,-533.7514289067875
Pure Systems,545.9068931148836,5745.093946785213,32.85439947313265,22.392458779658952,4.6196483201628835,27.441172100037512,28.681574720703118,43.58483595136082,5.224558370082788,36.07477450552092,740.9725554278835,232.97481668637872,-507.9977387415048
Quantum Enterprises,447.71401886348394,4526.72466768171,80.19894942194898,36.32727963988995,57.9596727412674,40.00296359862914,29.36323917598742,45.22745122891389,9.554387456476633,66.93311787027389,185.21683725513054,901.1956441269715,715.978806871841
Blue Resources,505.1119891777837,6932.023880225739,18.88634861943993,43.864750024605485,91.26050268831104,77.83392290675587,39.95985116208679,1.6108218549336972,65.8866666922022,63.25932683049971,758.8885328404225,1444.4297556970923,685.5412228566698
Sustainable Industries,304.26822492882775,1980.0398258293517,16.809499351369976,97.74962582088932,17.735136165974286,94.12146941206855,85.2430417569119,11.704507270632615,64.71112609740945,23.226572579752524,765.4098996597744,1451.070877695327,685.6609780355526
Peak Enterprises,900.4518245159599,6728.847820780189,42.53872588786347,80.78656456839812,0.704291462414186,86.18803311182572,50.0297874393992,18.492601877281743,3.305219487943978,89.74828847954245,693.770516565969,974.2128924938431,280.4423759278741
Green Holdings,505.5576910567821,5484.124004493457,18.29511626251891,73.74099443119462,80.54960460322444,56.42835017334319,67.89008422302074,11.358731737867489,0.11314751208701956,86.27885456713906,305.59266639808754,1443.9324918882253,1138.3398254901376
Quantum Corporation,894.2134964104898,4660.066629987248,62.65705979855828,53.704131474197425,7.6795684286734005,41.02928029439465,39.1967740274463,34.15260754213638,7.8818077242784,50.90833066899516,480.7325611739664,1137.973123244226,657.2405620702596
United Industries,195.12413191564667,9577.180190610092,30.364772573493983,83.99977606043434,41.37060319100304,33.295661437141824,26.360543980688146,96.4622855617018,76.29988977119422,43.32507426957504,861.6488092026627,1958.4765502351677,1096.827741032505
Pure Utilities,989.4477439001182,5702.857450588479,90.6128166879435,33.93228356557111,67.8887337188785,12.495656608401806,95.46401607162313,50.922253832707796,58.45764727515071,37.68559829841088,703.1814664065637,492.4283849062995,-210.75308150026416
Dynamic Holdings,498.94577869925644,2972.0573152294455,80.5150072760731,70.8899112773316,23.679758545618014,10.655124721611298,60.358124712306264,62.75560238706465,3.8118245188491606,70.72679186664391,759.491951499912,1281.20108187009,521.7091303701781
Future Industries,143.04773835469493,5130.671314395688,72.97346854895287,99.37839753781721,8.39625634467267,68.83576249136577,93.39513385827183,35.63864785230282,48.80970158728273,67.16660572094705,628.636960113228,1084.2297967118066,455.5928365985785
Dynamic Partners,134.2196634137094,9274.486641154053,65.52496246460518,31.46289089351988,77.00212284558286,25.979441617116038,20.341300219831503,32.34877616431461,71.20293570544514,19.61806069379787,504.6279392006006,550.0394203838499,45.41148118324929
Bright Systems,771.5865317336547,2584.8592419753522,87.7119157307317,67.40175348839674,63.017508488704145,25.46616864324468,14.689416391293275,2.3146771915008357,86.89513946008063,67.14580313003613,783.1468090603973,1549.9827778550662,766.8359687946688
NextGen Fuels,693.1319807833127,2925.6133481941324,30.07558553884812,84.43148641523824,98.84904844868048,99.81950544777857,85.58229071239036,50.03336556760224,93.40364906590105,25.243119410203995,161.13323292967448,695.9144358775915,534.781202947917
Blue Group,821.9175023148288,1117.2661098137537,88.57979584878049,91.58075833506723,34.43080333199593,18.79259578737954,68.09172126172514,48.36090067516663,32.744056295406665,1.8558336523525565,705.8446595022377,887.0776743683749,181.23301486613718
Quantum Utilities,194.83078055752537,1127.7104445619045,81.05430685816471,71.79326909401018,6.17623862901997,14.805975948882965,18.657849925364133,15.783072618112303,13.58324284132657,69.92086775373771,997.4840570656113,874.695025257554,-122.7890318080573
Clean Holdings,132.01378033199353,8464.524642626613,77.3344743748917,28.360792341713626,73.43500353352958,9.868522775992062,26.935970066353775,76.43240002067037,23.69259207314475,64.47936024607496,802.1727365212284,639.5680517383078,-162.60468478292069
Peak Utilities,557.7213605028206,7589.103461586603,60.513011026743165,32.62821515689465,52.17334188532456,57.98053451667962,80.06639415253112,49.267433031100296,77.61714920402237,41.08092623743415,361.50716041970975,975.2695970571293,613.7624366374196
Sustainable Systems,448.83570833449255,4195.369508067624,32.16197448735401,2.075803212396421,21.320393138913506,62.786382600210146,45.386861999593606,33.89939701615733,97.14842150423107,52.568605591950615,350.0375452348425,1052.022585669713,701.9850404348704
Clean Power,515.7522430038603,7284.800415048155,48.11931243927067,76.08859776715097,78.17289890047594,36.5227926256882,67.05405065060908,14.690890902292697,46.639361736038055,94.71691917057596,700.496749534113,1539.5990110567536,839.1022615226407
Red Energy,992.4295679832466,4556.853336789732,81.42135890849214,4.273960606195137,20.375548584994373,53.54133355114678,31.83520221360109,55.21608269710124,30.535321354778976,59.52001809054377,906.2688313076774,1577.123433878667,670.8546025709895
Quantum Systems,973.6749619036032,9576.071163980447,12.8600635921592,86.46523546027457,26.06616548329366,78.83995309449125,38.12299527748767,75.28170260888098,42.91905819600345,65.78839353365315,620.1547667630587,485.40074292499173,-134.75402383806693
Peak Holdings,948.0838507058736,9703.474132834313,80.38456923373825,11.86606144745388,9.252855436671915,81.81041683217484,99.07125586231051,28.199935268497168,30.481314464513243,6.391132094914109,574.6620584530525,1266.9901387895577,692.3280803365052
Peak Solutions,805.4584090909065,4535.14398228409,31.606366643880985,17.187651213592424,39.94322790308544,95.79120757156483,24.761708717471855,21.879435157672255,25.648752320715428,16.599446067512524,244.3457204593042,1813.1560369029119,1568.8103164436077
Pure Industries,419.35722423120137,8687.997157067814,22.987828064944274,47.652647083223734,41.89292239374189,82.42679859228745,50.6456377036514,52.1934964064577,59.375075240717955,30.095227641158818,743.9112598238349,395.81589599220945,-348.0953638316255
Future Systems,470.91783723649445,7957.801375277196,20.413118636227196,73.78804151687423,51.456179034829844,56.48414367174266,84.44023431905322,15.534330251001693,1.57359803735444,53.93793180281431,732.0687576741017,1051.2452801614495,319.1765224873478
Future Systems,594.654439347032,3789.9994345461037,12.452501075573359,13.90022051990777,70.89642671237775,17.965696583684597,23.9223213665858,66.6613386594285,25.955224866498817,77.65908959833212,970.2562531004629,1550.635620335017,580.379367234554
Quantum Utilities,847.4810107643559,3088.3584601099537,57.12278366993076,44.007107506649845,90.61009286804259,9.97635577028424,41.521375668433066,60.534362794423046,66.1382077844989,32.1240877788587,370.172965875098,1300.684401888218,930.5114360131199
Global Solutions,161.84154926644098,5124.111853535504,29.643388542435652,48.28512744101048,13.773409888780863,5.45118899108592,61.50912873699883,8.708204959142861,3.2062696306805027,35.638243047877395,780.8009287307787,381.05418187392297,-399.7467468568557
Quantum Utilities,481.8671972963993,8032.1395655296565,99.04885892016684,21.228564166859133,5.434809834865706,66.65258317853838,48.118815147510254,3.652037938137387,8.320181650893499,25.615088517374886,490.6587350778661,913.8910256317503,423.2322905538842
Red Fuels,174.35589711334183,9641.51006255871,61.69930802849852,11.555837668063173,1.8531233594333285,80.75362553979932,45.95022665703175,62.02886525885849,29.33961447857848,25.46093292953059,602.6255124545214,1113.0310967903552,510.40558433583374
United Enterprises,563.1918279161605,7872.211619799153,22.409674242040936,83.64209229856395,14.362137806881625,50.8683950684079,36.25097313221236,29.42937739887408,87.78047986089848,94.88638458947966,834.8084700405024,1992.5220830892913,1157.7136130487888
Clean Systems,909.0107416056119,8696.86286516533,71.98862867302287,50.24656497627655,65.79494857816259,5.471417483363994,58.66463277749251,8.644575317339854,76.48861601652962,63.545717961889004,299.79554051707805,521.494236782575,221.6986962654969
Red Fuels,804.2364321075441,6427.578755534649,90.79692098587527,1.4381235984152974,72.74770779964966,53.54705745913382,62.43726979236103,75.94287049564865,2.2156629416243523,15.590124353994684,408.58186557467343,1968.3627808882025,1559.780915313529
Dynamic Group,305.05817578879896,8518.670477579133,77.06615458326529,80.29813013091038,78.65057135281222,93.57492615245503,65.32895409013626,31.40440030176441,50.17128166884919,72.224857808426,795.9778031778372,877.069611612999,81.09180843516174
Global Partners,978.3917646389132,8059.787722030759,16.87958749355029,98.07938054145848,24.370821190434267,59.761319093246044,7.036810790602932,45.959954963822355,27.468749398741675,72.2021143360029,613.4121237590748,560.5768749328785,-52.835248826196334
Future Resources,700.6153582417855,4392.869877336521,90.62957630733936,60.59261954142473,30.58948132615199,80.94274884628149,63.103417571204886,23.681292745376926,64.8645659062063,66.6470196053705,183.18062521456318,945.3963478231927,762.2157226086296
Bright Partners,109.38492945766276,5967.91271908649,81.45364472739683,50.37083870840707,48.313464556549945,80.01526483917506,95.32371787812328,62.731707835796456,72.15538825934613,13.472044509066361,487.1672801006617,1305.191223262671,818.0239431620093
Pure Fuels,329.8721362166975,8242.778097907252,24.24735100950529,87.84158630449616,6.3183096860226495,93.21290997806528,54.09862355280837,30.148841535435945,86.28625771292825,40.79914834695869,627.9699816757147,584.2953090397925,-43.67467263592221
Eco Technologies,334.6419699279249,1414.5106077096075,14.660729985953518,95.25167896845986,61.114152321124614,77.02287656498733,71.52670825092443,96.80209612276283,47.541623710401424,10.675633049441313,918.5655848005474,724.59034994383,-193.9752348567174
Global Fuels,162.32887565727395,8272.713541202469,60.15795177828777,75.45369159024605,98.37350336757578,74.77005140130896,55.67323077592178,70.29475486169065,99.44500885455845,81.66205040921365,269.63924494477476,1738.1837031235216,1468.544458178747
Eco Corporation,963.8438662683361,2600.993116441211,24.04322302059792,44.545292973428786,36.08063113780025,23.410266497064057,85.47406185919787,13.672227637346579,97.99861072871093,65.51721431779193,825.3576715397346,1998.2170310039621,1172.8593594642275
Blue Resources,530.4297651183314,5632.152554092951,85.11318573357448,59.22213993314405,75.2847475091384,5.992515532108145,92.95830945975689,41.66948396734668,88.21667244710332,50.72039367678184,217.56203476893222,772.7108446971675,555.1488099282353
Quantum Technologies,906.2331376346938,8274.478956003439,42.25011910045064,70.09353650179992,50.0033915569608,51.759946505380775,18.421989929635927,38.54210997298786,57.48694951580708,34.30154765005966,318.0120940682265,467.9422471098925,149.93015304166602
Future Technologies,389.9939531001655,3284.389703410254,92.16032002629179,19.427357100180142,12.781184436038274,12.44342079467552,43.68600365571266,53.42471107203831,39.800643750381504,18.42494744944334,319.00949514111073,1627.7074759892748,1308.6979808481642
Bright Industries,212.7102133895444,3212.266953755377,60.91193549269052,44.720103221643804,58.223744880258636,96.21958762779913,39.23821009327213,84.19306744792533,36.438631013978494,10.64475888331079,889.7312763179493,1280.8202370952613,391.08896077731197
Red Resources,526.9024989155926,4624.879586160267,26.44051458157013,82.9821264717285,29.987426844406496,28.99247626330286,40.521512329927866,58.34220151830017,1.2124750087744829,96.92406075368996,279.1159228134884,380.722058076082,101.60613526259363
Bright Technologies,202.56097124288544,9051.785178198712,22.56389806238201,65.4725348498443,3.4403208453458234,85.2944203384293,12.55241812278759,6.155667759999927,24.91744972423665,19.964864195602306,808.2646542868682,1904.1886665848378,1095.9240122979695
United Industries,537.413952679786,1003.985032934871,61.88251938019785,41.12040672118541,63.49297301177438,38.76246252024593,81.36157259807193,65.5415696802855,71.88082349491646,5.987462672138566,515.6258806176579,340.48915111980557,-175.13672949785234
Red Utilities,928.2674630974669,9112.447869777414,78.56952506761995,66.33625340146814,85.89323493247277,32.31942498573774,3.576624301493525,0.8265297945858396,60.363209989306654,96.16667721824965,999.1816910175797,1325.641522940554,326.45983192297433
Dynamic Fuels,568.6913276507914,2384.2632217744704,80.33550829679639,11.822241207245987,34.47697668998742,93.51585723766212,52.82266077271569,77.9960460540393,91.64221891675336,54.89517413578271,855.1823487868949,963.0870606084466,107.9047118215517
Green Group,654.8497542055751,9910.777384607338,34.81816639971531,40.149761056487634,39.02955472127705,36.3322572086224,66.18783880446912,66.6636072411242,5.002226691655787,79.66567349911429,765.7328210030362,1201.9230528318844,436.19023182884825
Green Holdings,240.97459327642747,9593.622937346212,28.382208302095073,79.31285379630563,89.10216829672115,39.02879086631364,20.746943805887717,30.8785658352586,15.52766031773306,4.376584719831856,883.6536759869759,583.78555218826,-299.86812379871594
Green Holdings,139.36206329197253,5452.07670632155,11.508067404314417,22.0508787136648,81.36088133673559,10.609177961290916,90.58501920987956,29.244180458951575,78.92437893521301,56.69458574796546,670.6273533445302,1438.598718651173,767.9713653066427
Global Holdings,199.72716596182633,5614.482230313653,71.12792360810525,18.596150755741768,71.49528235517771,67.04466652825093,83.8549207024793,79.82729965463055,35.85076311953338,39.82099641179951,859.2870308756478,1927.4954404400114,1068.2084095643636
Dynamic Solutions,638.678418115929,5333.944062482688,16.89114325901851,95.08186599164314,24.879706375314793,28.883941447751347,47.10837294839253,78.33366919246205,11.834533371787792,77.19644343498835,335.0141626253103,1025.1665732808483,690.152410655538
Dynamic Corporation,185.51052909307418,6718.992810935703,47.868508158933324,20.98976295862307,91.02166549666445,58.56041678395072,41.11489323401387,35.230235437675994,99.64505051000891,3.842564563905859,187.93288999096745,1141.324899622809,953.3920096318416
NextGen Systems,438.3936009471803,1816.4953201143794,64.15139476164666,26.091857965016807,15.441575753921299,59.13517040532095,23.656792521110003,29.894772807978033,78.72503026693629,40.16905685616143,654.3388063780019,631.6610070239864,-22.67779935401552
Red Group,595.0827464123404,1293.5615350740986,94.33980504277093,96.96159389043379,62.67705194172218,71.9199695595767,72.99932246449636,55.982478888279,40.87410367581226,79.9073419486196,491.2213533972274,1805.362370751946,1314.1410173547185
Pure Fuels,449.7875187668623,1519.3263557430896,38.06219232601918,73.47085702650257,2.88011805465187,74.52414861724412,13.174379963196415,0.836565998414418,82.33474769461402,52.269726463836996,483.79671576318873,1948.113929251925,1464.3172134887361
Future Systems,247.31542131877134,4999.28814317363,32.479494620186784,69.95965330235282,64.37198063249458,51.445243440153945,68.02377538437831,8.266703798654229,68.06038701191534,55.0038740998604,574.0730671870415,1615.3343931548977,1041.2613259678562
